pincode,area_sqkm,centroid_lat,centroid_lon,min_lat,min_lon,max_lat,max_lon,n_parts
416212,364.6007,16.404514,73.934642,16.280005,73.835739,16.559942,74.029895,1
416221,25.4797,16.505776,74.187093,16.471859,74.154503,16.537575,74.212568,1
416214,216.9269,17.013430,73.941007,16.890368,73.822749,17.136575,74.074277,1
416222,9.7197,16.442616,74.317745,16.430099,74.300778,16.458922,74.336014,1
416220,121.481,16.228628,74.248114,16.164019,74.168825,16.300594,74.330605,1
416229,85.0341,16.754074,74.171580,16.704936,74.139528,16.803146,74.270371,1
416231,90.0775,16.361102,74.044625,16.297701,73.995299,16.416090,74.096483,1
416236,46.5956,16.586390,74.380219,16.529039,74.341461,16.650659,74.427458,1
416235,137.1915,16.431218,74.275259,16.366495,74.205571,16.505419,74.362778,1
416311,199.6358,17.122349,74.785177,17.058560,74.694793,17.210886,74.856598,1
416313,72.451,17.027620,74.371508,16.988388,74.326664,17.084785,74.423371,1
416316,23.2872,17.013300,74.439233,16.985424,74.417526,17.041467,74.462924,1
416314,114.9252,17.148072,74.616771,17.080716,74.555993,17.224401,74.667718,1
416315,31.1098,16.877385,74.425567,16.841852,74.402382,16.907845,74.446026,1
416321,24.3762,17.186348,74.667024,17.152919,74.632126,17.222913,74.689614,1
416402,256.0736,17.009806,75.093393,16.901694,75.004651,17.097001,75.172693,1
416403,310.9224,17.125703,75.021737,17.046911,74.882958,17.208879,75.156926,1
416413,597.6064,17.161107,75.544883,16.952837,75.325233,17.304684,75.679825,1
416541,12.3199,15.871971,73.841144,15.848382,73.807640,15.888603,73.870157,1
416502,102.6816,16.207259,74.362406,16.146919,74.305808,16.278067,74.419624,1
416504,111.7258,16.043576,74.317752,15.968129,74.243154,16.096837,74.375565,1
416503,109.9221,16.116079,74.333231,16.072789,74.260460,16.161591,74.419752,1
521246,32.8891,16.314070,80.858217,16.286356,80.828670,16.344936,80.895368,1
416505,393.7181,16.096866,74.155916,16.006443,73.994324,16.191146,74.280550,1
530035,6.1033,17.704667,83.283296,17.687844,83.269396,17.717794,83.293828,1
416515,20.5625,15.853577,73.688274,15.821542,73.667444,15.881912,73.714695,1
416507,197.6987,15.889089,74.341091,15.775817,74.279514,15.985392,74.414153,1
416514,50.4537,15.765797,73.801490,15.726026,73.752273,15.805449,73.852779,1
416551,18.488,16.207465,74.428438,16.177635,74.404384,16.235303,74.450260,1
416516,129.1902,15.887123,73.664140,15.791450,73.586777,15.943374,73.739761,1
416518,41.1422,15.789589,73.688390,15.744697,73.653457,15.831265,73.726364,1
416517,19.3826,15.748076,73.679886,15.723509,73.652170,15.772170,73.705058,1
505470,83.0738,18.298934,79.360418,18.251854,79.306311,18.349445,79.407503,1
416519,275.9243,16.037573,73.862623,15.945539,73.745647,16.107166,74.006737,1
416524,25.4944,15.994255,73.596339,15.965810,73.559738,16.020460,73.620830,1
416521,94.2449,16.132084,73.787603,16.067364,73.706150,16.183312,73.854958,1
422113,9.8773,19.880703,73.972991,19.860903,73.953069,19.899445,73.990769,1
424001,29.1388,20.887912,74.755359,20.861454,74.714368,20.923780,74.799922,1
416522,48.6907,15.942488,73.575343,15.909316,73.515613,15.972670,73.618073,1
424002,305.0718,20.918860,74.718257,20.780592,74.523681,21.057070,74.784918,1
424004,18.9436,20.891243,74.791180,20.859632,74.767048,20.927669,74.818304,1
416523,57.6732,15.982689,73.537681,15.937020,73.490058,16.015762,73.591685,1
416532,70.4969,15.995366,74.037397,15.948375,73.981256,16.051044,74.090919,1
416531,112.7023,15.997822,73.945759,15.943396,73.865929,16.057505,74.031303,1
416601,91.8314,16.384664,73.802538,16.340450,73.726046,16.430023,73.866341,1
416549,194.1162,15.784365,74.089414,15.718457,73.982829,15.851745,74.210541,1
416550,3.1193,15.995651,73.662569,15.984471,73.654055,16.006189,73.670850,1
422214,30.8079,19.793068,73.519190,19.758862,73.486276,19.818059,73.562217,1
416552,90.7824,15.912784,74.263607,15.855975,74.211697,15.969252,74.312625,1
416603,57.7687,16.147768,73.648496,16.105481,73.590300,16.178284,73.710256,1
416605,55.5792,16.041778,73.573041,16.009371,73.528579,16.086754,73.636110,1
416606,129.724,16.080216,73.508065,15.967988,73.454784,16.153461,73.564045,1
416604,89.7375,16.091062,73.604632,16.039394,73.551415,16.148575,73.659851,1
416610,128.889,16.367361,73.590345,16.291819,73.528274,16.439928,73.638138,1
416608,74.2008,16.168205,73.529055,16.121284,73.474496,16.211269,73.585773,1
505471,35.0271,18.041620,79.335935,18.019821,79.287390,18.067489,79.384628,1
416613,22.8647,16.444818,73.484521,16.409394,73.459380,16.475973,73.509420,1
416609,169.4226,16.253091,73.863397,16.175835,73.782841,16.330172,73.959854,1
416620,59.96,16.222033,73.779472,16.178322,73.730254,16.265703,73.817055,1
416611,176.3478,16.359909,73.515327,16.253012,73.460221,16.486574,73.586026,1
421505,25.1838,19.207565,73.217523,19.181225,73.183384,19.231000,73.247868,1
416612,88.5531,16.368550,73.423309,16.299165,73.366845,16.418278,73.478154,1
416616,138.5651,16.243314,73.579103,16.180432,73.493330,16.305155,73.660393,1
416713,57.4728,16.740354,73.466693,16.707285,73.397967,16.782024,73.517990,1
416704,410.5888,16.687838,73.736129,16.600317,73.594702,16.782368,73.866013,1
517351,126.9763,13.743806,78.368097,13.684385,78.310699,13.811711,78.428431,1
416707,110.0708,16.705555,73.348085,16.619339,73.305185,16.780830,73.394685,1
425524,47.3913,21.155492,75.848778,21.120062,75.813293,21.192694,75.884552,1
416709,29.8763,16.533497,73.382903,16.507555,73.345990,16.560303,73.414893,1
416801,135.3825,16.449265,73.664018,16.393274,73.568596,16.527049,73.740166,1
416803,22.0363,16.492043,73.491148,16.466120,73.462284,16.520311,73.515373,1
416810,238.8611,16.473526,73.781067,16.399424,73.668976,16.541387,73.888542,1
416804,55.1919,16.483251,73.412698,16.453466,73.350301,16.513351,73.470574,1
416813,188.687,16.573965,73.761210,16.505016,73.661453,16.628216,73.863892,1
431001,12.5138,19.879963,75.335535,19.857917,75.311754,19.900376,75.353441,1
416805,63.6496,16.439617,73.389548,16.395416,73.339616,16.480861,73.442007,1
421001,2.338,19.246846,73.166307,19.237269,73.157660,19.256012,73.176926,1
424005,64.0714,20.951612,74.786249,20.916470,74.735213,20.983308,74.831930,1
416806,29.8697,16.518082,73.337952,16.478489,73.310970,16.562564,73.370909,1
416807,4.8977,16.499121,73.401025,16.487263,73.383169,16.510503,73.414419,1
416812,45.8143,16.100210,73.704359,16.040931,73.673149,16.141428,73.745079,1
421305,10.6417,19.280467,73.156702,19.266857,73.131842,19.294162,73.181614,1
431002,254.2681,19.920866,75.193593,19.832833,75.063996,20.006532,75.315709,1
421002,7.9445,19.231391,73.164983,19.213750,73.145677,19.243126,73.185594,1
431005,80.5886,19.816408,75.317123,19.767361,75.247917,19.874231,75.364620,1
421004,4.653,19.213195,73.158046,19.202737,73.146908,19.226887,73.174912,1
421502,5.8352,19.225492,73.183753,19.210531,73.168657,19.240005,73.202201,1
421103,160.292,19.281128,73.260507,19.199622,73.172997,19.390996,73.321579,1
431010,5.9204,19.847309,75.299778,19.838867,75.279050,19.855593,75.318013,1
421301,28.1375,19.252064,73.127769,19.218432,73.090706,19.282688,73.164160,1
421302,742.4669,19.373778,73.096832,19.195967,72.939232,19.533735,73.251804,1
421303,684.7229,19.684921,73.156217,19.539151,72.935677,19.806602,73.349648,1
421306,18.5395,19.211550,73.134645,19.182193,73.111201,19.240083,73.151302,1
431011,8.0722,19.826175,75.291065,19.809915,75.277427,19.841953,75.304851,1
421308,4.867,19.299239,73.055175,19.282079,73.041661,19.314117,73.066059,1
431106,29.065,19.515450,75.365447,19.478531,75.320267,19.550948,75.406560,1
421312,262.9096,19.561272,73.064450,19.479500,72.974449,19.655177,73.188611,1
421401,647.0788,19.238029,73.459834,19.121817,73.292831,19.343082,73.651978,1
441117,34.968,21.347956,78.902421,21.318707,78.854995,21.379950,78.942776,1
421402,379.8036,19.346888,73.664580,19.224466,73.563225,19.455925,73.798027,1
421403,218.9999,19.387884,73.486933,19.319048,73.384568,19.470711,73.584511,1
441123,24.5828,20.803312,79.298373,20.771456,79.274011,20.830695,79.330232,1
421501,89.875,19.152782,73.153633,19.108953,73.089315,19.213750,73.208623,1
441408,71.1536,21.632660,79.364418,21.573206,79.329788,21.683382,79.406041,1
421503,37.386,19.163666,73.243971,19.135456,73.206568,19.195114,73.277716,1
507303,335.6966,17.235064,80.822510,17.086616,80.734783,17.360734,80.923668,1
421504,202.4525,19.144652,73.293573,19.063864,73.200603,19.224823,73.390419,1
422012,13.7839,19.990040,73.699175,19.974951,73.679679,20.009337,73.724461,1
422002,3.7007,19.999221,73.777780,19.984882,73.768782,20.011035,73.790783,1
422005,7.0501,20.004186,73.760653,19.988178,73.741281,20.020609,73.774285,1
422207,27.9036,20.085790,73.943584,20.062911,73.915392,20.117042,73.973494,1
422006,8.9014,19.979392,73.816119,19.967988,73.789204,19.990069,73.845707,1
422213,58.6418,19.972059,73.661198,19.932761,73.606898,20.008690,73.710640,1
441604,9.0403,21.511083,80.049850,21.491440,80.036978,21.530250,80.061306,1
422007,17.7551,19.999202,73.727561,19.972714,73.696852,20.026729,73.754419,1
441613,10.3834,21.435037,80.243200,21.417788,80.218123,21.449370,80.263891,1
441614,357.0527,21.495315,80.161977,21.372831,80.054768,21.634644,80.316227,1
431537,149.5871,19.310781,76.651921,19.222743,76.607193,19.404387,76.707708,1
422008,5.2671,19.981932,73.756301,19.968914,73.740757,19.991655,73.774508,1
440003,3.9677,21.125778,79.089769,21.112454,79.078259,21.137894,79.104965,1
517352,90.9692,13.635168,78.494114,13.592932,78.432910,13.682309,78.548960,1
422009,10.8598,19.969775,73.771760,19.944176,73.753354,19.988178,73.792338,1
422011,5.8789,19.990976,73.803895,19.979580,73.782592,20.002242,73.822799,1
422101,12.3069,19.958056,73.831258,19.937266,73.814419,19.979358,73.847908,1
422104,215.3391,19.839019,74.290651,19.749003,74.211693,19.936625,74.378059,1
422102,161.2271,19.923809,73.948033,19.866464,73.852768,19.975826,74.036496,1
422103,634.3141,19.818160,74.028711,19.669437,73.825409,19.936542,74.240223,1
422105,57.7675,19.967000,73.886587,19.930346,73.839185,19.999277,73.946793,1
422201,125.5693,20.024816,73.944801,19.973890,73.862576,20.067759,74.045114,1
422202,652.7653,20.302590,73.733678,20.136076,73.572289,20.442900,73.913965,1
441808,9.572,20.962319,79.976745,20.944217,79.961085,20.982097,79.994771,1
422203,316.6687,20.070370,73.586585,19.994232,73.441769,20.140287,73.716164,1
441811,17.7253,20.896683,79.862876,20.874949,79.838644,20.919645,79.887640,1
441902,431.9399,21.364837,80.364822,21.213733,80.266411,21.550250,80.469912,1
422204,383.0457,20.116927,73.362398,20.009434,73.249832,20.213305,73.499832,1
441913,87.7802,21.338263,79.751600,21.289331,79.687782,21.385450,79.815327,1
422206,166.9471,20.125619,73.906840,20.058156,73.814482,20.201754,74.046977,1
442105,72.3351,20.826032,78.867113,20.782338,78.813941,20.877613,78.928032,1
422208,636.6501,20.256562,73.517233,20.109482,73.406403,20.406559,73.626099,1
442107,24.3968,20.730354,78.584267,20.692466,78.559659,20.758130,78.626751,1
422210,296.3167,19.967728,74.118039,19.861496,73.973828,20.049720,74.258171,1
503201,131.3305,18.490985,77.960346,18.426733,77.876646,18.552295,78.030101,1
422212,504.2847,19.930100,73.507016,19.757641,73.413490,20.075801,73.642873,1
503202,83.297,18.661348,77.976930,18.611837,77.926942,18.712098,78.025122,1
422215,246.9084,20.352695,73.858316,20.238626,73.752121,20.451049,73.959485,1
504323,374.7998,19.267702,78.420382,19.165456,78.290876,19.396168,78.560944,1
422304,60.7328,20.161521,74.151054,20.110884,74.103852,20.204526,74.198243,1
422303,212.4074,20.062909,74.143155,19.983790,74.045355,20.136189,74.223613,1
422305,175.964,20.041285,74.251930,19.958912,74.179621,20.132910,74.332916,1
422502,104.9042,19.837910,73.861879,19.772820,73.807320,19.922661,73.917450,1
422610,754.3696,19.475456,73.997448,19.250189,73.801487,19.676348,74.123314,1
444909,42.6779,20.928243,78.051234,20.893944,78.012657,20.965250,78.092357,1
422306,135.8243,20.149491,74.255985,20.079153,74.164660,20.224894,74.332847,1
422308,44.7742,20.154301,74.095449,20.114861,74.064486,20.191380,74.132058,1
422403,508.1582,19.739196,73.710657,19.586271,73.601148,19.893589,73.841499,1
422501,19.3347,19.952758,73.798045,19.929201,73.774086,19.976568,73.819656,1
444910,25.55,21.351391,77.901053,21.316309,77.878238,21.383684,77.923591,1
422614,16.7187,19.588551,74.277822,19.570157,74.254686,19.611672,74.308058,1
422622,263.1826,19.382865,74.294094,19.281582,74.204583,19.484136,74.397068,1
422601,278.1272,19.637779,73.885424,19.481619,73.776208,19.752527,73.965524,1
423106,842.5503,20.305575,74.713462,20.152519,74.521675,20.509974,74.937874,1
431606,91.9585,19.089129,77.247034,19.042322,77.174557,19.147947,77.308489,1
422602,163.2822,19.277959,74.119980,19.202742,74.050713,19.362730,74.195881,1
444911,38.0847,21.507570,78.343281,21.465598,78.299126,21.543510,78.379345,1
422603,221.8875,19.507569,74.123951,19.426343,74.030230,19.611685,74.198980,1
422604,629.4528,19.520665,73.790260,19.385975,73.620209,19.633276,73.944804,1
444913,30.5982,21.359855,78.194859,21.329756,78.164136,21.392588,78.220705,1
422606,351.6584,19.741482,74.112656,19.639748,73.991499,19.834283,74.252059,1
422608,4.7941,19.551363,74.204054,19.535261,74.193925,19.564545,74.216753,1
422611,214.0747,19.700545,74.245299,19.644891,74.134621,19.778984,74.348679,1
423201,36.9642,20.555257,74.401123,20.527360,74.363023,20.586266,74.438318,1
423101,428.999,20.290372,74.209149,20.174965,74.094282,20.401468,74.313784,1
423102,353.3216,20.433775,74.188948,20.367220,73.995499,20.520912,74.327835,1
423104,650.1662,20.266932,74.426389,20.127446,74.256882,20.389679,74.604085,1
466113,153.9888,23.147521,76.924394,23.049150,76.867890,23.233870,76.978961,1
423107,241.7679,19.703099,74.477715,19.614632,74.373777,19.796816,74.606295,1
423202,25.3639,20.590526,74.425583,20.565946,74.388796,20.611509,74.456846,1
423117,278.2099,20.290525,74.050217,20.186452,73.948840,20.382456,74.151845,1
423204,332.3462,20.743686,74.306714,20.631680,74.189601,20.859291,74.405312,1
444914,27.7561,21.411829,78.073448,21.376498,78.039674,21.437092,78.099655,1
423205,328.3769,20.734328,74.602094,20.616528,74.430672,20.834589,74.790207,1
423206,262.9166,20.707707,74.432693,20.591169,74.344849,20.823008,74.521843,1
444915,16.6806,21.121573,77.843459,21.107842,77.814441,21.139394,77.880534,1
423208,273.2082,20.440462,74.440836,20.346163,74.358635,20.537240,74.526573,1
424102,120.5917,20.491580,75.106603,20.424606,75.042586,20.549517,75.162773,1
423213,124.2282,20.542442,74.319115,20.476287,74.247249,20.606892,74.382843,1
423212,291.4695,20.449088,74.587439,20.349762,74.479775,20.539058,74.695056,1
423303,125.8243,20.798027,74.231960,20.710070,74.174955,20.859537,74.288775,1
423602,105.2648,19.914585,74.365349,19.866124,74.290411,19.974110,74.416852,1
423401,491.5216,20.062752,74.404735,19.963524,74.269279,20.175935,74.536929,1
444921,52.4914,21.129330,77.742144,21.094099,77.697197,21.171633,77.783938,1
423402,281.5428,20.025205,74.636489,19.946697,74.527569,20.124933,74.738251,1
423603,168.5673,19.913457,74.593051,19.839048,74.491680,19.975527,74.682014,1
423403,349.4425,20.131018,74.591189,20.032363,74.454348,20.209925,74.718781,1
423502,510.3519,20.570623,73.875424,20.410768,73.741028,20.730230,73.993833,1
423601,382.5089,19.871633,74.472482,19.768053,74.355318,19.987713,74.583720,1
423604,38.8864,19.943770,74.287320,19.904839,74.249001,19.986761,74.322236,1
442204,37.1688,21.139195,78.230214,21.105143,78.193853,21.181716,78.268857,1
423701,717.3213,19.812104,74.765582,19.647932,74.591660,19.975512,74.908853,1
442303,46.8817,20.714705,78.335777,20.685228,78.296907,20.753780,78.378627,1
442406,59.7242,20.003943,79.232014,19.955093,79.185269,20.055227,79.277554,1
423702,423.8025,19.875296,75.037628,19.778438,74.900189,19.983918,75.159511,1
440004,2.3112,21.169478,79.091143,21.156969,79.084794,21.178552,79.099690,1
423703,298.8449,19.945065,74.878266,19.837004,74.770018,20.033691,74.967429,1
442501,93.6073,20.128269,79.193501,20.082499,79.120973,20.180667,79.259188,1
424006,243.9794,20.769135,74.712493,20.661591,74.639791,20.875160,74.789557,1
424106,239.0222,20.617314,74.918098,20.529954,74.810734,20.733593,75.015404,1
424108,143.1151,20.412872,74.883845,20.334698,74.809746,20.472795,74.952770,1
424107,98.4922,20.605571,75.007195,20.554496,74.948431,20.662933,75.068790,1
424109,165.3232,20.320357,74.795677,20.245193,74.727191,20.398875,74.867668,1
424116,128.6641,20.495493,74.902756,20.445563,74.816724,20.557870,74.982781,1
424205,153.2392,20.681034,75.714303,20.610096,75.626423,20.745802,75.793065,1
424119,109.1825,20.524202,74.820892,20.442498,74.761902,20.588490,74.894651,1
424201,321.4335,20.630383,75.357643,20.513260,75.239835,20.760819,75.469368,1
442502,0.5027,19.970594,79.306851,19.967135,79.303423,19.973503,79.310842,1
424202,173.9476,20.672468,75.467545,20.604336,75.377040,20.741946,75.549339,1
424203,85.8849,20.593601,75.482503,20.527769,75.426174,20.643612,75.535604,1
424204,215.1993,20.681630,75.583178,20.602652,75.500397,20.770134,75.662750,1
424309,80.9936,21.096364,74.828451,21.059787,74.760071,21.141261,74.886696,1
424301,204.3541,20.861348,74.888308,20.804201,74.785507,20.932433,74.986465,1
424318,121.1972,20.962292,74.888443,20.892937,74.843453,21.052448,74.935074,1
425101,40.5144,21.042400,75.616172,21.005698,75.580751,21.079297,75.650349,1
424302,235.2389,20.883045,74.554187,20.807890,74.437431,20.954634,74.676221,1
425102,76.2514,21.071717,75.671170,21.032615,75.616879,21.117284,75.737549,1
424303,117.767,20.960771,74.514753,20.888876,74.465096,21.030706,74.565937,1
424305,440.5079,21.147347,74.282703,21.017322,74.141051,21.249849,74.394738,1
442503,31.2615,20.142154,79.000145,20.112383,78.968864,20.173036,79.030363,1
424306,793.0196,20.948405,74.046087,20.835386,73.850883,21.072011,74.244092,1
424307,416.135,21.030751,74.716965,20.929512,74.533211,21.120607,74.872677,1
424308,279.3496,20.708067,74.851648,20.631992,74.741828,20.777292,74.960213,1
442506,20.2253,19.878525,79.625978,19.856666,79.599000,19.896650,79.654264,1
424310,360.4968,20.891973,74.333104,20.801329,74.186115,20.983908,74.485283,1
445003,17.6786,20.401562,78.155340,20.378724,78.121158,20.421464,78.182705,1
424311,198.8947,20.787549,74.867378,20.719292,74.747031,20.849703,74.994255,1
425001,91.323,21.061295,75.580034,20.971897,75.543942,21.127108,75.631813,1
425002,317.013,21.028390,75.530499,20.876249,75.306778,21.180374,75.592166,1
425308,45.7927,21.040649,75.958077,20.995623,75.922729,21.086082,75.988029,1
425003,140.7058,20.929301,75.632895,20.880116,75.568193,21.008174,75.739212,1
425103,216.7293,21.053987,75.435303,20.962390,75.358566,21.143604,75.511375,1
425326,11.3599,21.193670,75.754113,21.169384,75.738005,21.220771,75.768469,1
425104,98.161,21.039060,75.344908,20.981341,75.297079,21.114005,75.396789,1
425327,24.7949,20.988648,76.269405,20.954573,76.231392,21.020314,76.307051,1
425105,175.4923,21.010821,75.258567,20.917165,75.188919,21.082117,75.330227,1
425106,38.7784,21.127673,75.254755,21.101285,75.212778,21.153053,75.292212,1
425336,37.2687,21.142589,75.197422,21.100309,75.162193,21.184999,75.227630,1
425108,209.3056,21.247251,75.153297,21.167444,75.002464,21.332961,75.268228,1
425109,438.7523,20.901933,75.381140,20.735525,75.251456,21.002765,75.514847,1
425403,88.7575,21.205841,74.914207,21.132908,74.866989,21.270297,74.964211,1
425115,142.875,20.773827,75.462344,20.718939,75.393009,20.840349,75.555798,1
425110,135.5939,20.809667,75.304078,20.756874,75.237724,20.879962,75.377388,1
425111,548.8678,20.860309,75.147248,20.704447,74.966835,20.987679,75.269760,1
425121,65.6921,21.099671,75.287674,21.066568,75.221288,21.150082,75.349053,1
425112,216.093,20.765080,75.043505,20.673819,74.961929,20.837579,75.121085,1
425124,32.1111,21.236321,75.175000,21.201551,75.150335,21.265516,75.206148,1
425113,143.4244,20.922010,75.026134,20.867309,74.934631,20.967085,75.107289,1
425127,18.2816,20.999959,76.290819,20.974641,76.257965,21.020826,76.315004,1
425114,227.9796,20.831643,75.649211,20.762384,75.535133,20.899763,75.765307,1
425135,2.7586,20.988575,75.575110,20.972263,75.567292,21.002601,75.584413,1
445208,36.229,20.358097,77.899265,20.325480,77.870115,20.387694,77.928067,1
425116,155.1446,20.849500,75.516138,20.784977,75.435684,20.915865,75.596497,1
425120,17.2835,21.100340,75.504085,21.080048,75.472404,21.126652,75.526209,1
425208,17.0789,20.691067,75.930420,20.671111,75.895851,20.705936,75.964769,1
425201,166.2172,21.003411,75.815258,20.907818,75.687057,21.098061,75.845738,1
425203,14.9091,21.055858,75.810283,21.037910,75.781730,21.068896,75.841400,1
425301,275.7158,21.229997,75.699127,21.109545,75.627993,21.361462,75.781442,1
425302,180.6174,21.185665,75.598908,21.120356,75.523643,21.275485,75.676295,1
425303,220.9678,21.228608,75.464152,21.145794,75.367998,21.330517,75.554260,1
425307,39.4464,21.041999,75.871283,21.001721,75.836195,21.068693,75.913373,1
425305,128.0449,20.997391,75.906601,20.942956,75.836695,21.075697,75.986530,1
425306,686.4741,21.048202,76.154784,20.943497,75.964737,21.206270,76.398155,1
507304,114.0178,17.010373,80.337448,16.931545,80.258736,17.079891,80.397270,1
425310,441.0836,20.888126,75.979246,20.779341,75.815675,20.975536,76.115410,1
425311,114.1644,20.960547,75.793548,20.893546,75.730091,21.028871,75.860697,1
425404,211.3428,21.190714,74.826901,21.100195,74.745033,21.287217,74.893485,1
425318,200.4083,21.310021,75.602226,21.194838,75.542991,21.392731,75.687931,1
425324,27.0147,21.198547,76.149975,21.168579,76.128561,21.246950,76.173317,1
425410,92.7637,21.453847,74.520924,21.403490,74.453947,21.490014,74.580323,1
425402,208.5558,21.135751,74.977689,21.052246,74.884972,21.224964,75.073117,1
425412,898.0025,21.373447,74.194934,21.208794,73.946281,21.512381,74.416718,1
425405,830.6325,21.389886,74.983089,21.274822,74.798096,21.532493,75.205719,1
425407,372.3392,21.154891,74.647412,21.070175,74.511292,21.239521,74.772717,1
425408,573.7094,21.294315,74.541247,21.171718,74.335332,21.429422,74.675731,1
425409,464.075,21.570248,74.479543,21.437963,74.334018,21.725501,74.609963,1
505212,116.0944,18.595418,79.563641,18.530037,79.491219,18.653059,79.635164,1
425416,290.5151,21.272507,74.054366,21.190392,73.927844,21.345860,74.156601,1
507305,107.7199,17.196442,80.287631,17.124390,80.230144,17.272576,80.348888,1
425452,452.1947,21.791735,73.950563,21.691644,73.804962,21.897892,74.088210,1
425417,124.2282,21.206688,73.910879,21.133080,73.857392,21.284203,73.956251,1
425418,472.6509,21.119719,73.823760,20.996769,73.580391,21.268898,73.965123,1
517620,255.3527,13.844949,79.524879,13.738233,79.435509,13.918591,79.627335,1
425422,66.0459,21.512298,74.377681,21.458412,74.327835,21.550849,74.424029,1
425419,303.9437,21.593406,73.896155,21.494671,73.781723,21.717138,73.982208,1
425426,185.2927,21.177606,73.998595,21.096080,73.921572,21.260874,74.084381,1
425420,134.6163,21.133032,75.117433,21.072264,75.023185,21.185767,75.184829,1
425510,21.2261,21.158547,75.805989,21.121004,75.789473,21.198547,75.823829,1
425421,228.4285,21.260278,75.008755,21.187357,74.884938,21.329398,75.130608,1
425434,51.0756,21.214805,75.235407,21.177151,75.197329,21.263039,75.275403,1
425423,143.2508,21.452353,74.632922,21.399471,74.560519,21.512006,74.702034,1
425444,323.6212,21.564277,74.676712,21.462779,74.566584,21.661491,74.773300,1
517640,37.5658,13.721097,79.733477,13.693587,79.696119,13.754001,79.778526,1
425424,69.7111,21.589191,74.557447,21.537739,74.497343,21.641675,74.631155,1
425511,24.672,21.202871,75.841522,21.175881,75.811808,21.240386,75.875215,1
425427,205.9469,21.417146,74.767005,21.325460,74.685811,21.485835,74.836405,1
425428,310.8094,21.530607,74.862813,21.460266,74.751915,21.619188,75.000179,1
517641,66.4385,13.673399,79.651688,13.608588,79.607798,13.729274,79.695168,1
425515,27.9376,21.211245,75.785895,21.164723,75.761878,21.259283,75.804085,1
425508,628.7752,21.302034,75.981701,21.169100,75.773567,21.397305,76.159805,1
425509,21.7897,21.156273,76.039968,21.129116,76.012099,21.177870,76.073532,1
431004,13.3435,19.905975,75.319352,19.881739,75.298562,19.923118,75.345771,1
431009,3.8757,19.862708,75.356284,19.851619,75.345451,19.875198,75.367572,1
431006,28.8604,19.883623,75.400168,19.862508,75.362210,19.916929,75.445174,1
431711,132.0384,18.787678,77.783892,18.685665,77.720921,18.863845,77.849243,1
431102,282.9384,20.072386,75.178270,19.980587,75.061682,20.156942,75.301179,1
431716,112.1506,18.667923,77.234019,18.612649,77.155838,18.727926,77.293212,1
518135,89.4184,15.203386,78.418981,15.122958,78.371908,15.274164,78.463719,1
431103,873.179,20.231563,75.088285,20.082577,74.908386,20.434587,75.297865,1
431722,238.2254,18.820018,77.463564,18.723104,77.388786,18.908925,77.557630,1
431104,333.7385,20.290213,75.334162,20.199411,75.195603,20.363503,75.469666,1
518145,58.8263,15.009750,78.393158,14.961384,78.349350,15.062939,78.430183,1
431105,590.1822,19.659221,75.327575,19.522472,75.205147,19.797506,75.478817,1
431723,158.7187,18.602815,77.688069,18.528837,77.620076,18.666250,77.751938,1
431107,401.6497,19.498985,75.484420,19.397371,75.324722,19.616964,75.647707,1
431109,315.7915,19.748965,74.979020,19.659218,74.878380,19.834862,75.126859,1
431113,272.0304,20.411979,75.502659,20.316048,75.392097,20.514158,75.615704,1
431120,129.2213,20.559902,75.558599,20.503834,75.460907,20.613443,75.650033,1
431110,233.2312,19.660159,75.039353,19.587471,74.864021,19.749157,75.158669,1
431122,64.1018,19.006622,75.726367,18.968071,75.663237,19.043470,75.774703,1
431111,298.3161,20.093668,75.442990,20.019167,75.326455,20.179892,75.566269,1
431125,163.0993,18.816381,75.805132,18.745886,75.712274,18.889629,75.876892,1
431731,31.3608,18.702459,77.724145,18.665722,77.685393,18.732482,77.757157,1
431112,580.2626,20.438586,75.645886,20.281267,75.480078,20.574154,75.773354,1
450554,78.4057,22.221328,76.103949,22.185846,76.024086,22.258757,76.190112,1
450556,21.9383,22.148581,76.374562,22.128263,76.331869,22.164915,76.409541,1
431114,1098.7267,20.230486,75.808260,20.030630,75.635315,20.456076,75.968140,1
431115,305.7781,20.044297,75.003675,19.950451,74.895119,20.147295,75.118439,1
507306,475.8146,17.311741,80.948989,17.187696,80.845500,17.439170,81.055382,1
431116,569.9883,20.090742,74.804426,19.934004,74.685280,20.244205,74.933012,1
431117,50.8973,20.519334,75.737772,20.479268,75.700736,20.567862,75.773787,1
470771,171.7853,23.894031,79.544816,23.832900,79.467907,23.973544,79.630969,1
431118,372.7029,20.588323,75.698052,20.506160,75.608940,20.670473,76.042137,2
470880,1883.7799,23.388196,79.439498,23.147375,79.171394,23.646153,79.725250,1
470881,1016.0025,23.606255,79.757328,23.403350,79.554437,23.843117,79.956314,1
431119,15.2732,19.922060,75.358326,19.898039,75.329237,19.943393,75.385756,1
431121,630.6168,19.639136,75.614319,19.499218,75.463748,19.758335,75.765647,1
431123,916.0687,18.730992,76.016157,18.573412,75.852432,18.892564,76.212135,1
431124,315.3504,18.842270,76.151444,18.745057,76.029353,18.937055,76.298553,1
431136,28.4507,19.842215,75.216058,19.810974,75.193708,19.873448,75.284523,1
431126,440.8586,18.731671,75.735348,18.646957,75.606644,18.854280,75.932285,1
431137,133.0425,19.434865,75.563798,19.378349,75.485334,19.485490,75.639334,1
