pincode,centroid_lat,centroid_lon,area_sqkm
524240,14.691905,79.848121,140.9096
524301,14.507051,79.336351,38.4001
524302,14.611496,79.338696,567.006
524303,14.57395,79.534994,44.8545
524304,14.696206,79.611339,145.7008
524305,14.541599,79.86203,120.8085
524306,14.582965,79.806198,113.1593
524307,14.677324,79.495991,201.7001
524308,14.625451,79.719616,209.8491
524309,14.505513,79.733918,203.0989
524310,15.001896,79.140504,306.0229
524311,14.39034,80.095471,94.2542
524312,14.724148,79.31107,82.4437
524313,14.521687,80.151158,98.0224
524314,14.485269,80.083118,59.5403
524315,14.678576,80.043632,270.4531
524316,14.565101,80.001358,30.4999
524317,14.617378,79.913837,88.3729
524318,14.590331,80.096109,195.9645
524319,14.568065,79.954255,35.0038
524320,14.341874,79.873011,138.2184
524321,14.279617,79.962287,166.7082
524322,14.599283,79.596359,106.9786
524323,14.228308,80.022365,40.7145
524341,14.501577,79.57036,172.179
524342,14.356058,79.551873,65.3
524343,14.448309,79.445585,357.5813
524344,14.271988,80.086131,132.0062
524345,14.39996,79.692652,354.8156
524346,14.330412,80.045668,48.4453
524347,14.340279,80.126325,44.0792
524366,14.526082,79.957785,43.1152
524401,13.552913,80.140994,282.077
524402,14.006434,79.859645,171.9091
524403,13.901664,80.146137,283.4966
524404,14.018047,79.639654,138.1935
524405,14.236035,79.863419,231.0975
524406,14.133602,79.741833,21.4604
524407,14.183693,79.671807,277.7615
524408,14.268993,79.600705,114.4301
524409,14.284055,79.716717,146.7232
524410,14.077323,79.899127,146.8922
524411,14.117907,80.092809,113.2585
524412,14.150562,80.004407,213.0766
524413,14.041157,80.006524,99.7667
524414,14.271396,79.486651,431.0346
524415,14.025351,80.091571,96.1744
524421,13.90611,79.799914,199.3724
530001,17.700952,83.298697,3.5097
530002,17.715603,83.312053,2.6599
530003,17.725546,83.32475,5.1238
530004,17.721792,83.285792,3.8269
530005,17.664776,83.250084,23.0934
530007,17.750137,83.265112,4.6686
530008,17.735303,83.274257,8.2596
530009,17.728121,83.234304,16.2988
530011,17.69429,83.240822,10.1414
530012,17.70353,83.192556,17.3428
530013,17.742024,83.312225,3.6873
530014,17.694136,83.268708,17.1601
530015,17.695068,83.224225,3.1459
530016,17.73183,83.299222,3.9988
530017,17.736091,83.337357,4.4918
530018,17.738446,83.255321,2.3908
530020,17.71601,83.299591,1.7055
530022,17.745973,83.323456,1.6867
530024,17.746396,83.296175,3.1322
530026,17.681903,83.203093,8.0653
530027,17.743496,83.201145,23.9
530028,17.766825,83.259714,25.5589
530029,17.761645,83.207204,4.6337
530031,17.601104,83.161842,105.4382
530032,17.644084,83.143315,45.9353
530035,17.704667,83.283296,6.1033
530040,17.78826,83.309637,50.4058
530041,17.806249,83.355758,9.8688
530043,17.754424,83.343014,4.0526
530044,17.650924,83.217403,20.5838
530045,17.780221,83.367512,14.2147
530046,17.698958,83.149016,13.2489
530047,17.781837,83.208943,10.9064
530048,17.825791,83.361846,52.0937
530049,17.717535,83.17248,5.6324
530051,17.797863,83.214026,3.0529
530052,17.866409,83.308262,29.8693
530053,17.682594,83.126972,7.8786
531001,17.696246,83.008003,71.1373
531002,17.692193,83.026378,2.3533
531011,17.527621,82.986834,126.3659
531019,17.673748,83.06507,66.2823
531020,17.568343,83.06517,53.38
531021,17.622303,83.07645,53.5273
531022,17.921521,83.068897,28.2158
531023,17.800306,82.957417,75.6116
531024,18.034887,82.728432,307.8541
531025,17.754921,82.79479,124.203
531026,17.814887,82.846035,81.7048
531027,17.888749,82.761918,180.6784
531028,17.898582,82.862014,72.5134
531029,17.997983,82.557526,777.0674
531030,18.068993,82.956267,609.0766
531031,17.646755,82.859833,151.079
531032,17.723496,82.95059,113.0304
531033,17.603464,82.973063,99.2374
531034,17.864409,83.032088,127.1217
531035,17.775747,83.090012,221.4341
531036,17.80717,82.896329,171.5311
531040,18.284101,82.485663,1169.7037
531055,17.551277,82.833847,202.3236
531060,17.439458,82.812836,43.3678
531061,17.486346,82.890761,146.0703
531075,17.905532,82.969985,45.9712
531077,18.137407,82.777569,436.1766
531081,17.38699,82.688253,127.2077
531082,17.475772,82.732901,67.6207
531083,17.414593,82.767859,66.2334
531084,17.700898,82.398656,561.5225
531085,17.538117,82.676874,169.8004
531087,17.741555,82.113514,795.2347
531105,17.987265,82.068414,256.433
531111,17.940486,82.390296,503.8092
531113,17.639016,82.728792,198.0719
531114,17.776183,82.692492,222.3549
531115,17.555947,82.455882,320.7917
531116,17.646829,82.5429,77.4032
531117,17.566125,82.597115,106.7053
531118,17.767084,82.577523,404.1852
531126,17.420687,82.615967,130.0319
531127,17.313907,82.587243,109.4053
531133,17.894828,82.22023,627.6932
531149,18.305953,82.939991,350.3744
531151,18.303916,82.792545,379.5735
531162,17.935746,83.446506,145.6904
531163,17.867399,83.366693,38.8865
531173,17.820704,83.213808,165.7871
531219,17.960174,83.315666,170.697
532001,18.292754,83.896152,25.9642
532005,18.249334,83.850844,52.7889
532122,18.548761,83.630479,168.7957
532123,18.471386,83.752605,119.4695
532127,18.451458,83.625368,212.1148
532148,18.364107,83.662101,121.2932
532168,18.35723,83.767337,200.4926
532185,18.383304,83.903101,32.68
532186,18.399553,83.853324,188.4402
532190,18.470013,83.9201,39.6286
532195,18.500345,84.165353,194.3236
532201,18.605071,84.246768,16.9729
532203,18.633414,84.253705,241.7778
532211,18.534815,84.291333,87.9603
532212,18.557382,84.246416,41.8615
532213,18.702144,84.104601,147.4351
532214,18.648623,84.080659,161.3681
532215,18.716342,84.175659,109.3227
532216,18.750348,84.252931,113.1872
532218,18.645897,84.378375,100.7745
532219,18.761682,84.492428,31.0496
532220,18.716887,84.359376,86.7413
532221,18.783983,84.381884,140.7725
532222,18.716567,84.44148,32.7191
532242,18.870752,84.445914,172.2223
532243,18.800507,84.488129,67.7146
532263,18.864221,84.562971,58.3307
532264,18.937487,84.494578,109.3827
532284,18.947547,84.564442,101.8854
532290,18.994415,84.596381,27.1755
532291,19.024904,84.543826,68.6722
532292,18.965749,84.639665,45.6671
532312,19.096824,84.696764,136.353
532322,19.025952,84.663182,95.4947
532401,18.260142,83.925577,51.0114
532402,18.315157,83.821794,27.5191
532403,18.216908,83.752495,165.5238
532404,18.267416,83.985707,77.6229
532405,18.306972,84.02589,47.5377
532406,18.311555,84.095758,27.2787
532407,18.179468,83.684621,159.2375
532408,18.206799,83.864776,53.7514
532409,18.135452,83.645791,51.7706
532410,18.273076,83.82148,50.5998
532421,18.386132,84.035972,114.699
532425,18.440875,83.978568,94.8396
532426,18.590349,84.066363,30.2518
532427,18.545323,84.024652,102.7387
532428,18.604935,83.987519,69.8953
532429,18.354292,84.090312,49.7645
532430,18.400427,84.146323,54.7338
532432,18.495818,84.041661,51.0171
532440,18.586085,83.750167,173.8377
532443,18.668036,83.815576,325.1668
532445,18.522985,83.833623,63.2935
532455,18.779333,83.859928,113.9477
532456,18.901735,83.79738,192.0156
532457,18.785444,83.968807,93.9256
532458,18.555409,83.931335,95.6495
532459,18.69277,83.938347,255.988
532460,18.717584,83.656114,273.2956
532461,18.655759,83.57881,69.1941
532462,18.628368,83.683076,60.5794
532474,18.447691,84.094896,79.7563
532484,18.346499,83.868722,63.0658
533001,16.952599,82.234565,3.8332
533002,16.930107,82.2384,6.1824
533003,16.971176,82.253138,30.0389
533004,16.965784,82.227639,1.603
533005,17.011135,82.22508,79.6769
533006,16.954894,82.151608,70.1271
533016,16.915027,82.191821,64.3463
533101,16.98207,81.77754,31.5872
533102,17.062945,81.822316,53.7317
533103,17.009301,81.794538,7.8572
533104,17.032178,81.753209,20.3244
533105,17.040231,81.778649,18.7607
533106,17.028703,81.823383,21.0737
533107,16.986545,81.831559,24.7953
533124,16.949837,81.819235,26.7899
533125,16.931176,81.798648,20.0555
533126,16.883145,81.84139,71.1912
533201,16.577444,82.017091,22.5927
533210,16.443198,81.993249,43.5048
533211,16.663607,82.028649,55.4493
533212,16.609119,82.243669,310.5812
533213,16.522409,82.063287,74.5868
533214,16.578671,81.934998,41.8079
533215,16.524681,81.975439,6.9693
533216,16.639095,82.103375,86.0014
533217,16.490727,82.005997,61.7835
533218,16.537801,82.005737,27.0335
533220,16.659179,82.177095,78.1333
533221,16.58888,81.985236,23.5195
533222,16.550089,82.105725,79.9971
533223,16.712563,81.889757,26.0829
533228,16.677794,81.9547,32.8333
533229,16.659787,81.904859,52.3761
533232,16.799866,81.914135,26.8933
533233,16.786078,81.878846,22.121
533234,16.840195,81.875697,33.9564
533235,16.882534,81.772383,132.5524
533236,16.763986,81.818616,59.3763
533237,16.783728,81.78153,17.6217
533238,16.745032,81.854451,42.3636
533239,16.620668,81.955777,30.3946
533240,16.579379,81.888486,48.2642
533241,16.632797,81.992167,17.9721
533242,16.480816,81.835224,18.4886
533244,16.42773,81.868575,66.3764
533247,16.505623,81.928485,60.8494
533248,16.444674,81.920805,61.3534
533249,16.512346,81.870874,45.1657
533250,16.388677,81.834986,24.8032
533251,16.41536,81.741905,58.3346
533252,16.364307,81.773589,71.463
533253,16.440427,81.794992,25.2955
533254,16.423483,81.837012,18.0865
533255,16.835716,82.019121,11.8948
533256,16.822925,82.033577,70.727
533260,16.862649,82.091448,12.5299
533261,16.833608,81.983546,44.7543
533262,16.78937,82.071791,78.9017
533263,16.757759,82.115926,72.7724
533264,16.87212,81.965048,10.2008
533274,16.67199,81.847921,39.3509
533284,17.37145,81.915788,62.3695
533285,17.289037,81.916599,403.1724
533286,17.248328,81.783488,97.9533
533287,17.182193,81.710135,199.8855
533288,17.432827,81.785041,403.2469
533289,17.161087,81.848132,105.218
533290,17.18172,81.78268,33.2497
533291,17.048753,82.001658,83.6701
533292,17.113894,81.838441,43.3055
533293,17.086207,81.751448,32.3605
533294,17.047018,81.9219,140.535
533295,17.631545,81.69109,1146.4691
533296,16.980649,81.899956,86.3312
533297,17.135597,81.9335,78.9362
533305,16.735454,82.017482,46.5892
533306,16.69615,82.055969,36.8675
533307,16.78501,81.946506,36.827
533308,16.82736,81.944947,15.0871
533309,16.728385,81.942725,66.1815
533339,17.345868,81.691206,232.977
533340,16.870327,81.91934,44.6952
533341,16.923633,81.906523,38.1255
533342,16.932209,81.959697,41.3907
533343,16.961891,82.029484,62.7768
533344,16.910807,82.076833,46.9885
533345,16.90499,82.026948,19.0795
533346,16.902469,81.994582,37.7774
533347,17.776408,81.558846,585.6288
533348,17.928577,81.855257,111.3431
533349,17.604418,81.268764,78.82
533350,17.675155,81.214265,149.7858
533351,17.657595,81.085962,81.3534
533352,17.752142,81.046579,702.6477
533401,17.361917,82.507512,317.0353
533406,17.300006,82.387822,205.0301
533407,17.464069,82.461822,152.7435
533408,17.215237,82.436917,103.2361
533428,17.490575,82.039523,569.1532
533429,17.312962,82.096263,139.6225
533430,17.298218,82.207804,180.5292
533431,17.18418,82.134196,92.7947
533432,17.246569,82.161511,54.1634
533433,17.112129,82.155322,34.1589
533434,16.993767,82.105446,66.0345
533435,17.177503,82.02369,284.4114
533436,17.504533,82.208034,561.1011
533437,17.074119,82.094134,133.4558
533440,17.03761,82.160903,38.3278
533444,17.22105,82.27706,45.4858
533445,17.160197,82.232133,90.7482
533446,17.382646,82.312,361.5089
533447,17.090185,82.301048,76.4903
533448,17.098354,82.339014,38.3713
533449,17.180829,82.33625,104.3779
533450,17.093109,82.222272,96.267
533461,16.858387,82.26269,138.8232
533462,16.892958,82.129708,31.9347
533463,16.777097,82.272536,158.9234
533464,16.718388,82.200719,158.1696
533468,16.838384,82.151153,69.6236
533483,17.728637,81.951706,667.8136
533577,16.618444,82.035862,20.4625
534001,16.699261,81.112288,13.9006
534002,16.678295,81.093427,74.3459
534003,16.748145,81.04607,38.604
534004,16.649971,81.196537,193.8461
534005,16.729838,81.131764,20.7152
534006,16.711567,81.09194,1.2816
534007,16.705901,81.02972,50.5231
534101,16.880153,81.511956,163.9108
534102,16.799553,81.526168,6.8957
534111,16.968425,81.446589,63.8759
534112,16.921174,81.370049,137.9903
534122,16.626943,81.733362,25.7469
534123,16.610232,81.789414,50.2894
534124,16.658934,81.647662,37.3019
534126,16.634509,81.688986,34.9069
534134,16.70366,81.586916,99.6773
534145,16.875438,81.598786,43.1699
534146,16.83298,81.574092,43.6716
534156,16.795234,81.606092,57.4869
534165,16.766632,81.456334,29.8741
534166,16.775652,81.500411,35.8208
534176,16.992458,81.368298,87.3065
534186,16.662191,81.519179,58.896
534195,16.74106,81.396833,40.8587
534196,16.757394,81.535298,30.3193
534197,16.721376,81.527266,21.4124
534198,16.696183,81.425874,125.9616
534199,16.605638,81.462505,108.4836
534201,16.538916,81.537448,12.9476
534202,16.549183,81.519202,29.7715
534204,16.548891,81.487585,11.1352
534206,16.520074,81.457182,30.7184
534207,16.471332,81.567799,67.7666
534208,16.50265,81.489206,25.7872
534209,16.634069,81.557757,6.3144
534210,16.596819,81.56084,36.7835
534211,16.761872,81.679621,20.4442
534215,16.657751,81.768545,9.0428
534216,16.794553,81.682612,22.7444
534217,16.710053,81.692396,27.4962
534218,16.781869,81.643464,27.9903
534222,16.725793,81.654712,29.2693
534225,16.698846,81.646936,9.7288
534227,16.816602,81.697572,21.1389
534230,16.635684,81.588171,23.9814
534235,16.620673,81.37535,125.6581
534236,16.489589,81.384492,39.8314
534237,16.528381,81.410202,62.981
534238,16.634293,81.626284,10.7483
534239,16.455865,81.478532,101.0738
534240,16.604391,81.625623,26.7102
534243,16.542079,81.594371,55.2691
534244,16.562708,81.555958,12.3818
534245,16.528023,81.642205,25.4583
534247,16.580689,81.644028,19.4837
534250,16.560106,81.676063,30.4558
534260,16.51088,81.710667,62.1954
534265,16.567211,81.712172,16.9841
534266,16.542975,81.826928,59.0795
534267,16.555094,81.759692,37.4317
534268,16.489446,81.768986,51.7277
534269,16.612862,81.838978,43.872
534275,16.411675,81.670698,209.1507
534280,16.362508,81.610078,20.0983
534281,16.396151,81.545855,168.6636
534301,16.918943,81.654149,107.9288
534302,16.922995,81.709348,37.0135
534305,16.952063,81.555383,70.4567
534311,17.268731,81.439028,259.8984
534312,17.11473,81.38804,245.1189
534313,17.037327,81.540764,154.6222
534315,17.341845,81.563939,503.0516
534316,17.112691,81.507187,184.1171
534318,17.206859,81.528889,100.4843
534320,16.689446,81.714771,20.6041
534324,16.677167,81.766675,48.3532
534326,16.658912,81.81964,16.4736
534327,16.592639,81.743925,13.405
534328,16.744545,81.725199,22.4765
534329,16.85499,81.704403,61.8856
534330,16.736093,81.763148,45.9074
534331,16.797147,81.736036,26.8313
534338,16.60009,81.709406,10.9605
534340,17.087962,81.644269,62.3426
534341,17.145785,81.617962,67.7813
534342,16.992849,81.622462,98.4484
534350,17.032703,81.700853,112.5073
534401,16.778993,81.314572,117.4093
534406,16.790296,81.396877,57.6047
534411,16.845023,81.437686,82.9795
534416,16.820801,81.361453,48.6135
534425,16.851033,81.264533,126.9421
534426,16.929611,81.25908,98.3791
534427,16.744449,81.250954,109.9043
534432,16.795906,81.176623,58.9237
534435,16.849976,81.113348,90.9809
534437,16.62035,81.036145,108.9097
534442,16.725131,81.195086,42.3241
534444,17.569705,81.037083,525.197
534447,17.117932,81.283078,51.6534
534448,17.280461,81.326866,293.5806
534449,16.996318,81.186623,146.775
534450,16.768594,81.122618,34.6873
534451,17.044419,81.275025,174.7736
534452,16.913469,81.157967,132.0436
534455,17.164965,81.231449,130.5758
534456,17.218421,81.160354,285.9557
534460,17.119412,80.97015,315.3037
534461,17.011228,81.032518,115.4261
534462,16.935308,81.027596,196.3933
534467,17.083849,81.117678,157.7972
534475,16.824877,81.055558,91.9739
535001,18.127463,83.40303,11.584
535002,18.111516,83.423961,15.9359
535003,18.14644,83.360889,94.6953
535004,18.085653,83.340271,42.1055
535005,18.053079,83.411214,26.539
535006,18.089666,83.452037,51.3124
535101,18.282176,83.518122,84.8996
535102,18.39309,83.477348,137.8081
535124,18.483375,83.459637,95.3165
535125,18.273572,83.628233,140.5484
535126,18.483952,83.522025,61.4108
535128,18.333947,83.548076,132.3155
535145,18.224551,83.112713,619.7596
535148,18.106059,83.193608,50.8295
535160,18.181288,83.194143,78.4738
535161,18.009588,83.14396,100.8228
535183,17.909959,83.154839,193.5936
535204,18.096481,83.573294,146.8177
535213,18.039061,83.568737,48.9295
535214,18.050242,83.316791,25.1407
535215,18.140537,83.284539,98.0993
535216,17.992286,83.473318,214.4719
535217,18.191238,83.469879,117.3754
535218,18.159596,83.535079,111.2889
535220,18.264335,83.46254,68.5638
535221,18.191782,83.246567,32.5679
535240,17.983081,83.222505,92.6925
535250,18.043081,83.254495,119.3703
535260,18.232431,83.315006,86.8879
535270,18.29756,83.352343,152.6361
535273,18.328266,83.18327,70.9819
535280,18.218902,83.411479,59.8547
535281,18.015231,83.056886,124.4424
535463,18.716304,83.486709,100.995
535501,18.810603,83.446068,83.1787
535502,18.788058,83.424378,19.0069
535521,18.950597,83.454981,364.2003
535522,18.776646,83.372435,85.4948
535523,19.015416,83.62825,281.9745
535524,18.891226,83.576039,173.5936
535525,18.774414,83.522644,84.136
535526,18.823055,83.557033,64.9611
535527,18.739379,83.310468,116.9118
535534,18.878697,83.715997,182.209
535546,18.672098,83.400354,143.1423
535547,18.697447,83.221762,208.8798
535557,18.597642,83.519982,158.339
535558,18.544961,83.360615,37.5735
535559,18.595429,83.402274,138.7031
535568,18.547958,83.430858,43.4187
535573,18.613658,83.315657,61.6203
535578,18.477465,83.376678,114.1796
535579,18.468827,83.287963,194.6644
535580,18.371397,83.353036,138.1289
535581,18.381734,83.244901,73.5145
535591,18.512432,83.20217,252.306
535592,18.455513,83.1139,254.1149
535593,18.632862,83.117661,278.2199
535594,18.809933,83.634382,93.3007
560001,12.979703,77.594699,7.5115
560002,12.962735,77.580647,2.7208
560003,13.0011,77.5725,3.2064
560004,12.94522,77.57586,5.1328
560005,12.996794,77.619039,3.5902
560006,13.010644,77.591217,5.7111
560007,12.957466,77.62914,5.3458
560008,12.977123,77.626516,6.65
560009,12.978613,77.576274,1.2517
560010,12.990592,77.551416,4.0515
560011,12.930216,77.58512,1.6365
560012,13.019317,77.567502,3.4218
560013,13.049417,77.552186,6.3475
560014,13.072644,77.544545,3.6838
560015,13.062931,77.526151,8.8197
560016,13.018579,77.676529,17.7292
560017,12.954162,77.663892,11.6168
560018,12.95828,77.563945,1.4508
560019,12.947128,77.562411,1.974
560020,12.991549,77.577068,0.9084
560021,12.991887,77.563163,2.9698
560022,13.025495,77.545849,6.52
560023,12.974313,77.558342,3.7576
560024,13.045352,77.597804,9.6266
560025,12.964236,77.606964,3.39
560026,12.954672,77.546192,5.887
560027,12.955526,77.595097,3.4796
560029,12.929746,77.604736,4.8102
560030,12.94529,77.607384,2.0166
560032,13.027715,77.600325,6.6365
560033,12.998015,77.646151,5.2177
560034,12.925436,77.631378,5.4405
560035,12.89602,77.699822,22.6428
560036,13.012172,77.696699,7.4503
560037,12.959712,77.699131,18.4185
560038,12.979729,77.641668,2.5926
560039,12.939662,77.524724,3.5358
560040,12.966633,77.53331,4.8247
560041,12.92339,77.592384,2.9151
560042,12.981831,77.617003,1.715
560043,13.023888,77.644216,14.3713
560045,13.036748,77.62141,10.7086
560046,13.000319,77.601435,2.3244
560047,12.956718,77.616628,2.3494
560048,12.99013,77.711925,13.2827
560049,13.060038,77.731046,77.8521
560050,12.94141,77.554797,1.869
560051,12.987745,77.603196,0.9601
560052,12.99077,77.592078,1.5936
560053,12.968625,77.571017,1.7846
560054,13.034284,77.557268,2.9437
560055,13.007741,77.559856,1.4742
560056,12.947694,77.496981,14.9006
560057,13.046049,77.513114,3.3288
560058,13.023292,77.513565,19.3494
560059,12.923786,77.495784,2.0963
560060,12.907055,77.459674,81.0281
560061,12.90362,77.539992,9.549
560062,12.864863,77.496309,37.8781
560063,13.131235,77.611214,8.4071
560064,13.140123,77.572281,102.5612
560065,13.085304,77.577802,9.3988
560066,12.969195,77.743943,21.4428
560067,12.955684,77.812908,122.4415
560068,12.894224,77.642349,16.0467
560069,12.940705,77.587822,1.7124
560070,12.922457,77.566806,5.944
560071,12.95618,77.639803,1.5503
560072,12.965744,77.514072,6.4605
560073,13.043172,77.486741,20.4303
560074,12.88234,77.426721,27.1236
560075,12.970193,77.656262,3.4048
560076,12.880646,77.603865,25.5782
560077,13.062532,77.653019,24.0467
560078,12.899598,77.582037,12.218
560079,12.98821,77.532641,6.7361
560080,13.010344,77.578953,1.2203
560081,12.798127,77.712004,2.535
560082,12.826151,77.467329,32.0494
560083,12.822333,77.572903,81.7103
560084,13.011609,77.627616,3.6322
560085,12.929911,77.544064,7.4284
560086,13.004393,77.539958,2.794
560087,12.928574,77.737229,31.8603
560088,13.121289,77.495329,31.996
560089,13.177426,77.501489,63.11
560090,13.089858,77.518732,18.5854
560091,12.994394,77.481925,32.7713
560092,13.061779,77.592706,7.2345
560093,12.983526,77.668406,6.387
560094,13.040768,77.573571,4.7261
560095,12.938845,77.629877,5.9143
560096,13.014534,77.533905,2.9009
560097,13.07855,77.555234,12.8787
560098,12.915691,77.51599,11.6783
560099,12.839602,77.723924,56.9616
560100,12.846008,77.661268,44.9937
560102,12.915145,77.650512,8.3551
560103,12.923278,77.678871,20.9073
560104,12.962317,77.538038,1.1429
560105,12.786421,77.634579,45.904
560107,13.085109,77.489371,5.5188
560108,12.857074,77.556787,3.8031
560109,12.866401,77.523521,5.3361
560110,12.951674,77.476382,5.6088
560111,12.901213,77.562677,4.0662
560112,12.973543,77.456105,8.9404
560113,13.027644,77.656336,1.4613
560114,12.876451,77.636041,6.4334
560115,13.033638,77.770252,11.1214
560116,12.770017,77.5088,74.6435
560117,12.9946,77.822966,21.7044
560300,13.199076,77.702906,28.679
560500,12.865165,77.660824,1.017
561101,13.141983,77.167864,92.0573
561201,12.90699,77.27496,180.3393
561202,14.109031,77.297147,476.7074
561203,13.339573,77.498551,239.3031
561204,13.334048,77.405685,378.546
561205,13.376716,77.586931,144.3403
561206,13.613712,77.608573,136.8856
561207,13.810906,77.852382,411.9037
561208,13.652766,77.51681,174.7818
561209,13.68284,77.753236,232.6845
561210,13.582121,77.430086,210.4566
561211,13.476739,77.607095,239.9212
561212,13.780099,77.940029,209.2095
561213,13.509762,77.501856,124.5464
561228,13.717769,77.636619,129.1682
562101,13.481325,77.744045,305.0353
562102,13.303527,77.870405,185.9128
562103,13.395518,77.705277,103.7746
562104,13.571979,77.775819,198.5407
562105,13.495918,77.900727,457.2706
562106,12.712937,77.662751,204.8204
562107,12.778721,77.747763,90.731
562108,12.725796,77.136077,154.9338
562109,12.782153,77.40738,210.8592
562110,13.248261,77.6619,200.6112
562111,13.22294,77.222889,201.3575
562112,12.68682,77.504931,241.2929
562114,13.082519,77.845012,252.9393
562117,12.51668,77.393228,409.7247
562119,12.39698,77.501584,660.813
562120,12.946106,77.208351,268.9792
562121,12.594771,77.527512,150.2599
562122,13.187108,77.902549,145.5546
562123,13.117406,77.38033,262.4755
562125,12.873555,77.782521,106.9522
562126,12.467546,77.304216,165.7865
562127,13.075409,77.237023,206.7915
562128,12.806754,77.312725,96.5881
562129,13.187759,77.79246,123.0486
562130,12.956314,77.380539,183.9091
562131,13.066529,77.112014,97.418
562132,13.217513,77.324007,117.1928
562135,13.291886,77.787814,89.3152
562138,12.543004,77.214626,203.789
562149,13.131514,77.682572,135.592
562157,13.174316,77.611736,47.5321
562159,12.71726,77.278118,344.454
562160,12.632406,77.183559,192.4579
562161,12.717911,77.208741,18.4575
562162,13.058224,77.438754,65.9826
562163,13.273891,77.56344,61.1427
562164,13.315043,77.70102,91.9885
563101,13.097334,78.10959,89.2423
563102,13.180901,78.091485,63.6184
563103,13.124632,78.206719,186.3059
563113,12.905633,78.304399,73.1112
563114,12.978743,78.161097,121.7393
563115,12.987278,78.23623,11.7872
563116,13.012709,78.365629,162.0023
563117,13.046118,78.121209,18.979
563118,12.977266,78.257037,10.836
563119,12.894602,78.242686,17.5409
563120,12.955832,78.219125,16.0593
563121,12.957012,78.352119,107.9081
563122,12.934848,78.265356,36.1672
563123,13.585006,78.153114,143.036
563124,13.774083,78.054217,292.8688
563125,13.472751,78.059394,377.3245
563126,13.256943,78.16751,311.1463
563127,13.152265,78.316519,187.6974
563128,13.326022,77.998793,208.2426
563129,12.838586,78.181528,227.0139
563130,13.038538,77.973551,232.3837
563131,13.23222,78.393981,221.0837
563132,13.215284,78.501465,263.7415
563133,13.136829,78.007772,108.5054
563134,13.55412,78.33564,116.874
563135,13.422606,78.262703,319.4537
563136,13.083656,78.436953,192.4925
563137,12.970082,78.057856,181.8153
563138,13.319746,78.306082,245.9671
563139,12.875982,78.007332,174.3958
563146,13.46168,78.140158,158.0215
563147,12.945475,78.135725,58.8306
563157,13.21652,78.017208,117.9805
563159,13.616368,77.986082,244.2036
563160,12.931662,77.900981,117.2022
563161,13.52734,78.242029,115.6702
563162,13.024167,78.21739,68.5277
570001,12.316875,76.651144,3.7199
570002,12.331505,76.628476,2.4576
570003,12.372457,76.659897,20.8737
570004,12.295384,76.651032,2.7013
570005,12.304001,76.640599,1.5033
570006,12.3136,76.617199,2.9487
570007,12.335155,76.664213,4.8734
570008,12.194321,76.567764,158.5674
570009,12.30284,76.625016,5.1465
570010,12.256228,76.760609,90.9352
570011,12.296536,76.695587,8.2321
570012,12.319155,76.630739,2.1925
570014,12.291801,76.635891,0.726
570015,12.337594,76.651095,4.3122
570016,12.354375,76.622078,12.9483
570017,12.325002,76.601998,4.8817
570018,12.322626,76.554446,26.3721
570019,12.331244,76.700428,36.2155
570020,12.337259,76.638309,4.462
570022,12.290906,76.611641,1.4778
570023,12.274073,76.617438,14.9045
570024,12.304592,76.653691,0.765
570025,12.259058,76.670534,10.5083
570026,12.253834,76.508037,166.7068
570027,12.355782,76.596833,2.8232
570028,12.304593,76.766505,61.9399
570029,12.311755,76.698393,2.188
570030,12.33341,76.614025,2.5176
570031,12.270455,76.64523,10.3375
570032,12.319237,76.584652,3.9357
571101,12.347108,76.871789,183.1748
571102,12.471963,76.080841,238.7775
571103,12.326537,76.430004,216.226
571104,12.421745,75.959271,51.3887
571105,12.279797,76.275465,274.6417
571106,12.212499,76.180846,180.9847
571107,12.33435,76.068632,392.8272
571108,12.4232,76.193499,119.1331
571109,11.929751,76.667468,250.5762
571110,12.260052,76.858597,42.6904
571111,11.786443,76.651642,407.3119
571114,12.036454,76.249253,652.357
571115,12.005138,76.969982,80.1553
571116,11.893149,76.264157,207.1598
571117,11.965233,77.053406,95.9923
571118,12.024817,76.67325,109.3076
571119,12.101492,76.809424,103.5935
571120,12.277881,76.946193,109.0989
571121,11.897839,76.401916,583.791
571122,12.195767,77.062925,82.5113
571123,11.786898,76.795214,231.4708
571124,12.180838,76.938864,212.9795
571125,12.128547,76.438544,185.9872
571126,11.70118,76.602339,595.4999
571127,11.826961,77.033772,480.8647
571128,11.937664,76.808736,218.2386
571129,12.175017,76.791706,122.0585
571130,12.395781,76.522888,139.6819
571134,12.36816,76.266544,108.6257
571187,12.533588,76.033096,55.7345
571189,12.207453,76.370371,104.1307
571201,12.442277,75.742119,281.3891
571211,12.267624,75.8272,52.0077
571212,12.224071,75.632084,322.0028
571213,12.180323,75.929704,62.189
571214,12.322988,75.661857,58.2563
571215,12.260418,75.924261,110.9177
571216,12.124175,75.972085,103.4647
571217,12.020041,75.982155,135.6615
571218,12.160716,75.785863,412.4262
571219,12.148653,76.04514,29.7975
571231,12.788818,75.909446,74.5819
571232,12.525641,75.946271,112.6396
571234,12.422246,75.900608,86.6738
571235,12.696517,75.910409,117.9288
571236,12.614126,75.804242,415.7829
571237,12.433898,75.840656,47.4043
571247,12.378178,75.492532,436.6687
571248,12.384244,75.80142,88.0354
571249,12.028064,75.893377,224.2795
571250,12.056041,76.092853,349.8391
571251,12.5335,75.763225,222.4232
